categoria,cbo2002_ocupacao,competencia,fonte,grau_de_instrucao,horas_contratuais,id,idade,ind_trab_intermitente,ind_trab_parcial,indicador_aprendiz,municipio,raca_cor,regiao,salario,saldo_movimentacao,secao,sexo,subclasse,tam_estab_jan,tipo_de_deficiencia,tipo_empregador,tipo_estabelecimento,tipo_movimentacao,uf
999,715115,202006,1,7,44,3025,37,0,0,0,150553,3,1,2499.97998046875,1,G,1,4530703,1,0,0,1,20,15
103,411005,202006,1,6,30,3026,16,0,0,1,520870,2,5,737,-1,G,3,4713001,5,0,0,1,43,52
101,715610,202006,1,4,33,3027,52,0,0,0,355030,3,3,3132.68994140625,-1,P,1,8532500,8,0,0,1,31,35
101,411045,202006,1,7,44,3028,25,0,0,0,431140,6,4,1302,-1,G,1,4711302,8,0,0,1,40,43
999,517410,202006,1,5,44,3029,55,0,0,0,310620,1,3,1520.900024414063,-1,N,1,8121400,5,0,0,1,31,31
101,715210,202006,1,6,44,3030,29,0,0,0,350750,3,3,1814.670043945313,-1,F,1,4299599,5,0,0,4,31,35
101,142320,202006,1,9,0,3031,25,0,9,0,521190,1,5,4050,1,G,3,4692300,3,0,0,1,20,52
101,322415,202006,1,7,22,3032,31,0,0,0,355030,1,3,545,1,Q,3,8630504,99,0,2,3,20,35
101,410105,202006,1,7,44,3033,47,0,0,0,350950,1,3,1561.890014648438,1,N,3,8129000,10,0,0,1,20,35
101,421125,202006,1,7,44,3034,19,0,0,0,330350,1,3,1178.410034179688,1,G,3,4771701,4,0,0,1,20,33
101,811110,202006,1,7,44,3035,30,0,0,0,351880,1,3,1785.400024414063,-1,C,1,2031200,6,0,0,1,32,35
101,715615,202006,1,5,44,3036,31,0,0,0,411440,1,4,2000,1,F,1,4311801,3,0,0,4,20,41
101,521135,202006,1,7,44,3037,26,0,0,0,355030,1,3,1269,-1,G,1,4731800,3,0,0,1,31,35
101,317105,202006,1,7,40,3038,30,0,0,0,410690,1,4,8500,-1,N,1,7911200,8,0,0,1,40,41
101,354135,202006,1,7,44,3039,21,0,0,0,293330,3,2,1090.640014648438,1,J,1,6190601,5,0,0,1,20,29
101,862150,202006,1,7,44,3040,30,0,0,0,430510,1,4,1716,-1,C,1,2840200,3,0,0,1,31,43
101,622115,202006,1,5,44,3041,23,0,0,0,314700,3,3,1170,-1,A,1,141501,9,0,0,1,43,31
101,514320,202006,1,7,44,3042,36,0,0,0,530010,3,5,1237.22998046875,1,G,1,4649408,7,0,0,1,20,53
101,724325,202006,1,7,40,3043,23,0,0,0,316190,3,3,2001,1,G,1,4662100,8,0,0,1,20,31
101,782310,202006,1,7,44,3044,32,0,0,0,420150,6,4,1730,1,H,1,4930201,2,0,0,1,20,42
101,710205,202006,1,5,44,3045,42,0,0,0,314000,3,3,4122.2998046875,-1,F,1,4120400,9,0,0,4,31,31
101,212405,202006,1,9,44,3046,29,0,0,0,431490,1,4,8500,1,M,1,7020400,6,0,0,1,20,43
101,411010,202006,1,7,44,3047,31,0,0,0,330170,3,3,2082.199951171875,-1,G,3,4772500,4,0,0,1,40,33
101,760305,202006,1,5,44,3048,56,0,0,0,313130,3,3,4000,1,F,1,4120400,8,0,0,1,20,31
101,517330,202006,1,7,44,3049,44,0,0,0,355030,3,3,1597.7099609375,-1,N,1,8011101,9,0,0,1,31,35
101,411005,202006,1,9,44,3050,36,0,0,0,430460,6,4,1772.300048828125,1,G,1,4784900,7,0,0,1,20,43
101,521125,202006,1,7,44,3051,18,0,0,0,430460,1,4,1300,1,G,3,4711301,2,0,0,1,20,43
101,142115,202006,1,9,44,3052,44,0,0,0,355030,1,3,14526,-1,D,3,3511501,2,0,0,1,32,35
101,514320,202006,1,7,44,3053,40,0,0,0,230440,3,2,1049.339965820313,-1,N,3,7830200,10,0,0,1,31,23
101,521140,202006,1,7,0,3054,20,0,0,0,355060,1,3,1368,1,G,3,4712100,2,0,0,1,20,35
101,514320,202006,1,7,44,3055,19,0,0,0,292890,3,2,1045,1,C,1,1311100,6,0,0,1,20,29
101,422310,202006,1,7,36,3056,20,0,0,0,355030,2,3,1056,-1,N,3,8220200,9,0,0,1,31,35
101,514310,202006,1,5,44,3057,36,0,0,0,250750,1,2,1045,1,S,3,9412099,2,0,0,1,20,25
101,514320,202006,1,3,44,3058,30,0,0,0,350160,6,3,1201.300048828125,1,N,3,8020001,8,0,0,1,20,35
101,641015,202006,1,4,44,3059,42,0,0,0,521000,1,5,1576.900024414063,1,C,1,1931400,8,0,0,1,20,52
101,521135,202006,1,7,44,3060,35,0,0,0,330520,3,3,1067.7099609375,1,G,3,4731800,4,0,0,1,35,33
101,992225,202006,1,6,36,3061,18,0,0,0,431490,1,4,1257.22998046875,1,E,1,3811400,6,0,0,1,20,43
101,414105,202006,1,4,40,3062,29,0,0,0,421660,3,4,1487.150024414063,-1,N,1,8121400,10,0,0,1,31,42
111,717020,202006,1,5,45,3063,32,1,0,0,120040,3,1,1109.25,-1,F,1,4399101,2,0,0,4,40,12
101,724315,202006,1,7,44,3064,31,0,0,0,291560,6,2,1340,-1,G,1,4789099,3,0,0,1,31,29
999,514325,202006,1,2,44,3065,29,0,0,0,160060,3,1,1149.5,-1,H,1,5231102,7,0,0,1,31,16
101,622110,202006,1,5,44,3066,46,0,0,0,410110,1,4,1270,1,A,1,161003,7,0,0,1,20,41
101,514320,202006,1,7,44,3067,24,0,0,0,110028,6,1,1196.430053710938,-1,N,1,8211300,10,0,0,1,31,11
101,142305,202006,1,7,44,3068,25,0,0,0,530010,6,5,2652,-1,G,1,4729699,4,0,0,1,31,53
999,766155,202006,1,9,44,3069,38,0,0,0,330455,1,3,4049.56005859375,-1,P,1,8532500,8,0,0,1,40,33
101,214340,202006,1,9,40,3070,40,0,0,0,355030,6,3,16538.4609375,-1,J,1,6202300,5,0,0,1,31,35
101,421125,202006,1,7,44,3071,52,0,0,0,330190,3,3,1222,-1,G,3,4712100,5,0,0,1,31,33
101,514320,202006,1,7,28,3072,28,0,0,0,292740,3,2,665,1,N,3,8121400,8,0,0,1,20,29
101,422310,202006,1,7,36,3073,42,0,0,0,354870,1,3,998,1,N,3,8220200,10,0,0,1,20,35
101,422105,202006,1,7,44,3074,20,0,0,0,431560,3,4,1300.089965820313,-1,N,3,8211300,10,0,0,1,43,43
101,766315,202006,1,7,44,3075,34,0,0,0,230440,3,2,1303.0400390625,-1,C,1,1813099,5,0,0,1,31,23
101,354205,202006,1,6,44,3076,26,0,0,0,421880,1,4,2266.81005859375,-1,G,1,4711302,6,0,0,1,40,42
101,783225,202006,1,7,44,3077,20,0,0,0,292740,3,2,1045,1,N,1,8121400,9,0,0,1,20,29
101,421125,202006,1,7,44,3078,22,0,0,0,350570,3,3,1336,-1,G,3,4711302,5,0,0,1,40,35
101,784205,202006,1,7,44,3079,22,0,0,0,412090,1,4,1412.400024414063,-1,C,1,1610201,9,0,0,1,40,41
101,515210,202006,1,7,44,3080,40,0,0,0,350950,1,3,1400,1,G,3,4771704,4,0,0,1,20,35
101,848520,202006,1,4,44,3081,20,0,0,0,510525,3,5,1287,-1,C,1,1012103,10,0,0,1,32,51
101,513505,202006,1,7,44,3082,31,0,0,0,510760,6,5,1045,1,I,3,5611201,3,0,0,1,20,51
101,717020,202006,1,7,44,3083,26,0,0,0,330100,1,3,1231.22998046875,1,F,1,4221903,5,0,0,1,20,33
101,142305,202006,1,80,44,3084,42,0,0,0,311860,3,3,12139.4296875,-1,H,3,4930202,8,0,0,1,31,31
101,513315,202006,1,7,51,3085,36,0,0,0,330455,3,3,1332.839965820313,-1,I,3,5510801,6,0,0,1,31,33
101,513505,202006,1,7,44,3086,25,0,0,0,420540,6,4,1391,1,I,1,5611201,4,0,0,1,20,42
999,732110,202006,1,7,44,3087,20,0,0,0,411370,6,4,1045,1,S,1,9512600,1,0,0,1,20,41
102,622020,202006,1,3,42,3088,46,0,0,0,355030,3,3,10,1,A,3,134200,99,0,2,3,20,35
101,521110,202006,1,7,44,3089,22,0,0,0,410690,3,4,1380,-1,G,3,4772500,3,0,0,1,31,41
101,317115,202006,1,7,44,3090,40,0,0,0,350960,1,3,6489,-1,C,1,2941700,10,0,0,1,31,35
101,783220,202006,1,5,44,3091,48,0,0,0,431510,3,4,1294.339965820313,-1,G,1,4633801,2,0,0,1,31,43
101,764115,202006,1,4,44,3092,20,0,0,0,314520,3,3,1099.5,-1,C,3,1539400,5,0,0,1,31,31
101,322205,202006,1,7,44,3093,36,0,0,0,120020,3,1,1045,1,Q,3,8610101,1,0,0,1,20,12
106,717020,202006,1,5,44,3094,22,0,0,0,250750,3,2,1088.22998046875,-1,F,1,4120400,1,0,0,1,43,25
101,782510,202006,1,7,44,3095,36,0,0,0,352900,3,3,0,1,H,1,4930202,8,0,0,1,20,35
111,911305,202006,1,7,44,3096,24,1,0,0,330455,3,3,1816,1,M,1,7112000,2,0,0,1,10,33
101,783210,202006,1,7,44,3097,26,0,0,0,352730,3,3,1401.400024414063,1,H,3,5211701,10,0,0,1,20,35
101,521110,202006,1,7,44,3098,28,0,0,0,353340,1,3,1552.4599609375,1,G,3,4743100,5,0,0,1,20,35
101,521110,202006,1,5,44,3099,20,0,0,0,314810,3,3,1055.369995117188,1,G,3,4752100,2,0,0,1,20,31
101,712205,202006,1,3,44,3100,62,0,0,0,314690,1,3,1044.989990234375,-1,C,1,2391502,2,0,0,1,31,31
101,312320,202006,1,7,44,3101,33,0,0,0,410690,1,4,1700.599975585938,1,F,1,4211101,1,0,0,1,20,41
101,782510,202006,1,7,44,3102,26,0,0,0,330455,1,3,1496.589965820313,-1,G,1,4647801,9,0,0,1,31,33
999,514320,202006,2,7,44,3103,24,0,0,0,330455,3,3,1274,-1,G,3,4755502,4,9,9,1,45,33
101,517330,202006,1,7,43,3104,53,0,0,0,330630,1,3,1450.869995117188,-1,N,1,8011101,6,0,0,1,31,33
101,782515,202006,1,7,44,3105,52,0,0,0,313620,1,3,1959,-1,F,1,4292802,9,0,0,1,31,31
101,411005,202006,1,7,44,3106,28,0,0,0,350410,3,3,1628,-1,N,3,8299799,6,0,0,1,31,35
101,334105,202006,1,7,44,3107,39,0,0,0,330320,3,3,437.4100036621094,-1,P,1,8599605,5,0,0,1,31,33
101,782510,202006,1,7,44,3108,41,0,0,0,316810,1,3,1836,-1,F,1,4211101,7,0,0,4,31,31
101,784205,202006,1,7,44,3109,30,0,0,0,410480,1,4,1317.849975585938,-1,C,3,2063100,5,0,0,1,31,41
101,513505,202006,1,8,44,3110,24,0,0,0,270430,3,2,1037,-1,I,1,5611201,6,0,0,1,31,27
101,514215,202006,1,7,44,3111,38,0,0,0,292870,3,2,1045,-1,E,3,3822000,8,0,0,1,31,29
101,521140,202006,1,8,22,3112,24,0,0,0,355030,1,3,730.6300048828125,-1,G,1,4781400,5,0,0,1,40,35
101,514320,202006,1,7,44,3113,27,0,0,0,320520,2,3,1174,1,Q,3,8640202,5,0,0,1,20,32
101,622110,202006,1,2,44,3114,22,0,0,0,351100,3,3,1139.599975585938,-1,C,1,1071600,10,0,0,1,31,35
103,411005,202006,1,7,20,3115,19,0,0,1,530010,3,5,522.5,1,J,3,6204000,9,0,0,1,20,53
101,391125,202006,1,9,44,3116,31,0,0,0,412550,1,4,4500,1,C,1,2930101,7,0,0,1,20,41
101,710205,202006,1,7,44,3117,59,0,0,0,410690,6,4,3634.39990234375,1,F,1,4120400,7,0,0,1,20,41
101,782305,202006,1,7,44,3118,24,0,0,0,150140,6,1,1469.4599609375,1,N,3,8121400,7,0,0,1,20,15
101,411005,202006,1,6,44,3119,27,0,0,0,510840,3,5,1100,-1,G,1,4530701,5,0,0,1,31,51
101,521110,202006,1,7,44,3120,59,0,0,0,330455,6,3,1234.569946289063,-1,G,1,4712100,3,0,0,1,31,33
101,312320,202006,1,7,44,3121,47,0,0,0,150420,1,1,6152.3798828125,1,F,1,4299599,9,0,0,4,20,15
101,763325,202006,1,5,44,3122,55,0,0,0,313490,6,3,1200,1,C,3,1422300,5,0,0,1,20,31
111,312320,202006,1,5,44,3123,26,1,0,0,352210,1,3,1513.599975585938,-1,M,1,7119701,4,0,0,1,31,35
101,322205,202006,1,7,36,3124,47,0,0,0,292740,3,2,1367.890014648438,-1,Q,3,8610101,10,0,0,1,40,29
101,513615,202006,1,7,44,3125,31,0,0,0,351870,3,3,2186.080078125,-1,N,1,8211300,4,0,0,1,31,35
101,641015,202006,1,5,44,3126,24,0,0,0,355030,3,3,2000,1,A,1,151203,99,0,2,3,20,35
101,414110,202006,1,6,44,3127,28,0,0,0,510525,3,5,1200,1,H,1,5211701,5,0,0,1,20,51
101,513505,202006,1,7,36,3128,25,0,0,0,315210,3,3,1083,1,G,1,4693100,9,0,0,1,20,31
111,517310,202006,1,7,0,3129,45,1,9,0,355030,6,3,7150,1,N,1,8111700,9,0,0,1,20,35
101,322230,202006,1,7,41,3130,29,0,0,0,355030,3,3,2371.429931640625,1,Q,3,8610101,10,0,0,1,20,35
999,411005,202006,1,8,44,3131,23,0,0,0,317040,3,3,1135,1,M,3,6920601,2,0,0,1,20,31
101,715315,202006,1,7,44,3132,31,0,0,0,420650,6,4,2300,1,F,1,4120400,1,0,0,1,20,42
101,411005,202006,1,7,44,3133,39,0,0,0,320240,3,3,1200,1,G,3,4751201,4,0,0,1,20,32
101,422310,202006,1,7,30,3134,31,0,0,0,261160,3,2,870.8300170898438,1,N,3,8220200,9,0,0,1,20,26
999,322415,202006,2,7,36,3135,25,0,0,0,412140,1,4,1083,-1,Q,3,8630504,2,9,9,1,31,41
999,521125,202006,3,7,99,3136,51,9,9,9,310770,9,3,1086,-1,G,3,4712100,4,9,0,1,99,31
101,301110,202006,1,7,44,3137,52,0,0,0,230440,6,2,1612.599975585938,1,Q,3,8640212,6,0,0,1,20,23
101,773325,202006,1,2,44,3138,35,0,0,0,350650,1,3,1410.839965820313,-1,C,1,3101200,1,0,0,1,31,35
101,724315,202006,1,7,44,3139,30,0,0,0,352050,6,3,2200,1,F,1,4299599,4,0,0,1,20,35
101,421125,202006,1,7,44,3140,43,0,0,0,120040,1,1,1245.900024414063,-1,G,3,4711302,7,0,0,1,31,12
101,514320,202006,1,7,44,3141,52,0,0,0,353080,2,3,1307.430053710938,1,S,3,9491000,2,0,0,1,20,35
101,724205,202006,1,5,44,3142,35,0,0,0,350560,3,3,1600,-1,F,1,4329105,2,0,0,1,31,35
101,782310,202006,1,7,44,3143,72,0,0,0,230440,3,2,1112,-1,G,1,4755503,4,0,0,1,31,23
101,421125,202006,1,6,44,3144,38,0,0,0,410190,1,4,1329,1,G,3,4711302,1,0,0,1,20,41
101,354135,202006,1,7,44,3145,22,0,0,0,420910,6,4,2000,1,C,1,3314702,3,0,0,1,20,42
101,411010,202006,1,7,44,3146,22,0,0,0,355030,3,3,1078,1,A,3,115600,99,0,2,3,20,35
999,774105,202006,1,7,44,3147,37,0,0,0,510320,1,5,1045,-1,C,3,1623400,3,0,0,1,31,51
101,411005,202006,1,7,44,3148,27,0,0,0,310620,2,3,1266.609985351563,-1,Q,1,8610101,10,0,0,1,40,31
999,421125,202006,1,7,44,3149,21,0,0,0,352210,3,3,1331,1,G,3,4781400,4,0,0,1,20,35
101,731150,202006,1,7,44,3150,39,0,0,0,355030,1,3,1100,1,N,1,8020001,6,0,0,1,20,35
101,848505,202006,1,3,44,3151,23,0,0,0,500345,3,5,1157,1,C,1,1011201,6,0,0,1,20,50
101,763005,202006,1,7,44,3152,32,0,0,0,355030,6,3,1508.02001953125,-1,S,3,9529101,2,0,0,1,40,35
101,342110,202006,1,7,44,3153,22,0,0,0,420910,1,4,1476.199951171875,-1,C,1,2223400,9,0,0,1,43,42
101,724110,202006,1,7,44,3154,40,0,0,0,330240,2,3,1842.68994140625,-1,F,1,4321500,7,0,0,1,31,33
106,354125,202006,1,7,44,3155,21,0,0,0,350570,3,3,1447,-1,M,3,7319002,10,0,0,1,43,35
101,517330,202006,1,5,38,3156,49,0,0,0,330455,3,3,1450.869995117188,-1,N,1,8011101,10,0,0,1,31,33
101,422310,202006,1,7,31,3157,17,0,0,0,350600,6,3,890.1900024414063,1,N,3,8220200,10,0,0,1,10,35
101,715210,202006,1,7,44,3158,44,0,0,0,431340,1,4,1528,1,F,1,4120400,1,0,0,1,20,43
105,622505,202006,1,5,44,3159,40,0,0,0,291840,3,2,1088,1,A,3,133499,9,0,0,1,20,29
101,521110,202006,1,7,44,3160,48,0,0,0,431100,1,4,1294.339965820313,1,G,3,4724500,3,0,0,1,20,43
101,724325,202006,1,7,45,3161,49,0,0,0,315570,3,3,1738.719970703125,1,C,1,3314799,8,0,0,1,20,31
101,784205,202006,1,5,44,3162,18,0,0,0,420530,1,4,1377.670043945313,-1,C,1,1733800,9,4,0,1,40,42
101,414105,202006,1,7,44,3163,45,0,0,0,330455,2,3,1289.25,-1,C,1,1092900,2,0,0,1,31,33
101,514320,202006,1,4,44,3164,39,0,0,0,355030,6,3,1554,1,N,3,8112500,3,0,0,1,20,35
101,782220,202006,1,7,40,3165,21,0,0,0,355410,1,3,1974.56005859375,-1,H,1,5250804,8,0,0,1,31,35
101,784205,202006,1,6,44,3166,45,0,0,0,500830,3,5,1393.410034179688,1,C,1,2424501,7,0,0,1,20,50
101,622020,202006,1,5,44,3167,35,0,0,0,510795,3,5,1099.550048828125,-1,C,1,1012103,7,0,0,1,31,51
101,782310,202006,1,6,44,3168,37,0,0,0,520110,3,5,1252.630004882813,-1,G,1,4784900,2,0,0,1,40,52
999,322230,202006,2,7,36,3169,38,0,0,0,355030,1,3,2499,-1,Q,1,8610101,10,9,9,1,31,35
101,715505,202006,1,7,44,3170,43,0,0,0,355030,1,3,1841.670043945313,1,F,1,4211101,6,0,0,1,20,35
101,784205,202006,1,7,44,3171,24,0,0,0,420420,1,4,1336,1,G,1,4642702,4,0,0,1,20,42
999,422110,202006,1,7,44,3172,39,0,0,0,351870,1,3,1370.150024414063,-1,Q,3,8630501,5,0,0,1,31,35
101,848510,202006,1,6,44,3173,32,0,0,0,320455,1,3,2142.39990234375,-1,G,1,4711302,4,0,0,1,31,32
101,521110,202006,1,7,44,3174,26,0,0,0,311660,1,3,1100,1,G,1,4744001,3,0,0,1,20,31
101,724315,202006,1,7,44,3175,26,0,0,0,250750,6,2,1400,1,J,1,5911102,2,0,0,1,20,25
101,521110,202006,1,7,44,3176,39,0,0,0,530010,3,5,1115,-1,G,3,4781400,2,0,0,1,40,53
101,784105,202006,1,7,44,3177,18,0,0,0,430920,1,4,1045,1,G,3,4711301,7,0,0,1,10,43
101,212405,202006,1,8,44,3178,29,0,0,0,431490,1,4,2384.6201171875,-1,C,1,2651500,7,0,0,1,31,43
101,717020,202006,1,5,44,3179,36,0,0,0,355030,3,3,1713,-1,F,1,4222701,8,0,0,1,31,35
103,411005,202006,1,6,20,3180,17,0,1,1,240810,6,2,490.8299865722656,1,Q,1,8800600,7,0,0,1,20,24
101,354145,202006,1,8,0,3181,45,0,9,0,330340,1,3,0,-1,G,1,4632002,8,0,0,1,40,33
101,223405,202006,1,9,44,3182,35,0,0,0,410690,1,4,3607,1,G,1,4771701,3,0,0,1,20,41
101,641015,202006,1,4,48,3183,58,0,0,0,330510,2,3,1268.180053710938,-1,I,1,5611201,10,0,0,1,31,33
999,774105,202006,1,5,44,3184,37,0,0,0,412470,1,4,1400,-1,G,1,4712100,2,0,0,1,31,41
101,763125,202006,1,7,44,3185,37,0,0,0,351230,1,3,1192,-1,S,3,9601701,7,0,0,1,31,35
999,715210,202006,1,7,44,3186,46,0,0,0,520110,6,5,1638.31005859375,-1,K,1,6462000,4,0,0,1,45,52
101,411010,202006,1,7,40,3187,22,0,0,0,420540,6,4,1484.430053710938,1,N,3,8291100,7,0,0,1,20,42
999,715115,202006,3,7,99,3188,47,9,9,9,120040,9,1,1100,-1,N,1,8121400,6,9,0,1,99,12
101,517330,202006,1,7,44,3189,58,0,0,0,410690,6,4,1811.56005859375,-1,N,1,8011101,10,0,0,1,31,41
101,784115,202006,1,2,44,3190,25,0,0,0,355030,3,3,1850.449951171875,1,A,1,111399,99,0,2,3,20,35
101,848510,202006,1,7,44,3191,18,0,0,0,312980,6,3,1051.0400390625,-1,G,1,4712100,4,0,0,1,40,31
999,514320,202006,1,5,44,3192,30,0,0,0,330100,1,3,1238.099975585938,1,G,1,4679604,2,0,0,1,20,33
101,414105,202006,1,7,44,3193,38,0,0,0,316990,3,3,1340,1,G,1,4744001,6,0,0,1,20,31
101,312105,202006,1,7,36,3194,38,0,0,0,431490,3,4,3544.199951171875,1,Q,1,8610101,10,0,0,1,20,43
101,514310,202006,1,7,44,3195,42,0,0,0,421660,3,4,1184.43994140625,-1,M,1,7112000,10,0,0,1,31,42
101,782510,202006,1,7,44,3196,19,0,0,0,430510,1,4,2064.300048828125,1,G,1,4744004,4,0,0,1,20,43
101,411005,202006,1,7,44,3197,40,0,0,0,314610,3,3,1056.56005859375,1,S,1,9603304,2,0,0,1,20,31
101,391125,202006,1,9,44,3198,52,0,0,0,351620,1,3,1215.7900390625,-1,C,3,1531901,5,0,0,1,31,35
106,783225,202006,1,5,44,3199,30,0,0,0,355030,3,3,1383.719970703125,1,N,1,7820500,7,0,0,1,20,35
101,763210,202006,1,5,44,3200,63,0,0,0,350410,1,3,1360,-1,C,3,1411801,5,0,0,1,31,35
101,517420,202006,1,7,44,3201,33,0,0,0,355220,1,3,1376.079956054688,1,G,1,4789004,3,0,0,1,20,35
101,521140,202006,1,9,44,3202,21,0,0,0,510340,1,5,2471,1,N,3,8211300,8,0,0,1,10,51
101,622020,202006,1,6,44,3203,18,0,0,0,311100,3,3,1201.75,1,A,1,134200,5,0,0,1,20,31
101,715525,202006,1,4,44,3204,37,0,0,0,355030,1,3,1886.97998046875,-1,F,1,4110700,3,0,0,4,31,35
101,411005,202006,1,7,44,3205,30,0,0,0,211120,3,2,1278.7099609375,-1,N,3,8121400,9,0,0,1,31,21
101,782305,202006,1,7,44,3206,31,0,0,0,355030,1,3,1838.010009765625,1,N,1,8121400,10,0,0,1,20,35
999,141405,202006,1,7,44,3207,43,0,0,0,211130,6,2,1194.650024414063,1,G,3,4772500,3,0,0,1,20,21
106,813125,202006,1,7,44,3208,30,0,0,0,355030,2,3,1265,1,N,1,7820500,10,0,0,1,20,35
101,422105,202006,1,7,44,3209,27,0,0,0,355030,1,3,1196,-1,Q,3,8650004,99,0,2,3,31,35
101,517330,202006,1,7,44,3210,44,0,0,0,355030,6,3,1597.7099609375,-1,N,3,8011101,10,0,0,1,31,35
101,421125,202006,1,9,44,3211,35,0,0,0,355030,3,3,1442,1,G,1,4711302,5,0,0,1,20,35
101,513315,202006,1,4,36,3212,42,0,0,0,330455,3,3,1138.5,-1,I,3,5510801,9,0,0,1,31,33
101,391215,202006,1,7,44,3213,56,0,0,0,421820,1,4,1502.130004882813,-1,C,3,1412601,8,0,0,1,31,42
101,514320,202006,1,7,44,3214,37,0,0,0,432000,1,4,1128.510009765625,-1,N,3,8111700,4,0,0,1,43,43
101,412205,202006,1,7,44,3215,26,0,0,0,330455,3,3,1239,-1,N,1,8299799,6,0,0,1,31,33
101,716610,202006,1,7,44,3216,34,0,0,0,310620,6,3,1440.780029296875,-1,F,1,4120400,10,0,0,1,31,31
101,223810,202006,1,9,40,3217,27,0,0,0,410150,1,4,3000,1,Q,3,8690999,3,0,0,1,20,41
999,514310,202006,1,5,44,3218,33,0,0,0,292335,3,2,1052.400024414063,-1,B,1,810003,3,0,0,1,31,29
106,322205,202006,1,7,33,3219,33,0,0,0,355030,3,3,1786.18994140625,1,N,3,7820500,10,0,0,1,20,35
999,782510,202006,1,7,44,3220,44,0,0,0,316500,1,3,1509.719970703125,1,H,1,4930201,1,0,0,1,20,31
101,784205,202006,1,7,44,3221,22,0,0,0,355030,1,3,1986.599975585938,-1,C,1,2949299,9,0,0,1,31,35
101,517330,202006,1,7,30,3222,31,0,0,0,355220,6,3,1089.430053710938,1,N,1,8011101,8,0,0,1,20,35
101,862150,202006,1,7,44,3223,37,0,0,0,410370,1,4,2120.169921875,-1,C,1,2944100,7,0,0,1,31,41
101,514320,202006,1,7,42,3224,20,0,0,0,411990,3,4,1452,1,C,1,1013901,9,0,0,1,20,41
101,763320,202006,1,7,44,3225,23,0,0,0,352230,1,3,1045,-1,C,3,3292202,5,0,0,1,40,35
101,234520,202006,1,80,44,3226,43,0,0,0,350950,1,3,5051.2001953125,-1,P,1,8532500,7,0,0,1,31,35
101,717020,202006,1,2,44,3227,47,0,0,0,354870,1,3,1513.920043945313,1,F,1,4211101,4,0,0,4,20,35
101,514320,202006,1,4,44,3228,46,0,0,0,410180,6,4,1369.329956054688,-1,G,1,4683400,6,0,0,1,31,41
101,314615,202006,1,4,44,3229,40,0,0,0,260170,1,2,1800,1,C,1,2511000,2,0,0,1,20,26
101,715210,202006,1,7,44,3230,42,0,0,0,350160,1,3,1841.670043945313,1,F,1,4120400,1,0,0,1,20,35
106,331305,202006,1,10,4,3231,47,0,0,0,355030,1,3,106.4000015258789,-1,N,1,7820500,10,0,0,1,43,35
101,517420,202006,1,5,44,3232,43,0,0,0,420540,3,4,1227.599975585938,1,F,1,4212000,6,0,0,4,20,42
111,911305,202006,1,7,0,3233,29,1,0,0,421175,1,4,11110,-1,C,1,3312102,6,0,0,1,43,42
101,521125,202006,1,4,44,3234,31,0,0,0,431490,2,4,1251.449951171875,1,G,1,4711301,7,0,0,1,20,43
101,513430,202006,1,7,44,3235,43,0,0,0,130260,3,1,1150.530029296875,-1,I,3,5620101,6,0,0,1,31,13
101,848510,202006,1,5,44,3236,30,0,0,0,431870,1,4,1930,1,G,1,4712100,3,0,0,1,20,43
101,521110,202006,1,7,44,3237,42,0,0,0,354170,1,3,1045,1,G,3,4783101,2,0,0,1,20,35
101,784205,202006,1,7,44,3238,19,0,0,0,431490,1,4,1280.400024414063,1,C,1,1323500,7,0,0,1,20,43
101,322205,202006,1,7,42,3239,47,0,0,0,355030,1,3,2297.510009765625,-1,Q,3,8610101,10,0,0,1,40,35
101,252205,202006,1,9,44,3240,54,0,0,0,350570,1,3,4401,-1,G,3,4646001,6,0,0,1,31,35
101,622505,202006,1,2,44,3241,37,0,0,0,352930,1,3,1163.550048828125,1,A,1,161003,10,0,0,1,20,35
101,517410,202006,1,1,13,3242,71,0,0,0,520140,1,5,1123.849975585938,-1,N,1,8111700,10,0,0,1,31,52
101,322205,202006,1,7,36,3243,36,0,0,0,350920,1,3,2113.280029296875,1,Q,3,8660700,7,0,0,1,20,35
106,622115,202006,1,2,44,3244,43,0,0,0,350570,3,3,1079,-1,M,1,7020400,9,0,0,1,43,35
101,784205,202006,1,7,44,3245,20,0,0,0,353060,3,3,1231.06005859375,-1,N,1,7810800,7,0,0,1,31,35
101,411010,202006,1,7,44,3246,20,0,0,0,355030,1,3,2414.7099609375,-1,F,3,4110700,6,0,0,1,31,35
101,411005,202006,1,7,44,3247,22,0,0,0,530010,6,5,1170,-1,G,3,4783101,2,0,0,1,90,53
101,513315,202006,1,7,44,3248,32,0,0,0,313970,4,3,1045,-1,I,3,5510801,2,0,0,1,40,31
101,521140,202006,1,7,44,3249,27,0,0,0,140010,3,1,1059,1,G,3,4712100,3,0,0,1,20,14
101,511215,202006,1,7,0,3250,24,0,9,0,520025,6,5,1045,-1,H,3,4922102,9,0,0,1,40,52
101,710205,202006,1,3,44,3251,41,0,0,0,350600,1,3,3500,-1,F,1,4120400,6,0,0,1,31,35
103,764005,202006,1,7,20,3252,19,0,0,1,231290,3,2,475,-1,C,1,1533500,10,0,0,1,43,23
101,621005,202006,1,7,44,3253,25,0,0,0,355030,6,3,1637.5,-1,A,1,111301,99,0,2,3,40,35
101,517420,202006,1,7,44,3254,37,0,0,0,411760,6,4,1400,-1,G,1,4711302,5,0,0,1,40,41
